CNPJ_FUNDO,DENOM_SOCIAL,TP_FUNDO,sub_cluster
56190639000131,,,1
56199309000107,,,1
56199556000103,,,1
56208863000103,,,1
56209124000136,,,1
56209467000109,,,1
56209706000112,,,1
56209979000167,,,1
56223657000172,,,1
56223773000191,,,1
56224202000171,,,1
56224296000189,,,1
56225663000169,,,1
56237434000164,,,1
56237501000140,,,1
56237607000144,,,1
56237770000107,,,1
56251883000167,,,1
56268870000109,,,1
56281562000105,,,1
56281671000122,,,1
56282214000152,,,1
56283391000153,,,1
56283509000143,,,1
56284312000129,,,2
56284450000108,,,1
56284639000109,,,1
56285899000190,,,1
56321253000111,,,1
56323300000166,,,1
56343321000143,,,1
56343578000103,,,1
56344900000100,,,1
56349290000138,,,1
56365169000108,,,1
56365479000114,,,1
56365598000177,,,1
56367765000119,,,1
56367918000128,,,0
56377350000126,,,1
56377442000106,,,1
56377520000172,,,1
56385272000101,,,0
56386123000167,,,1
56386364000106,,,1
56388082000148,,,1
56388159000180,,,1
56388213000197,,,1
56388249000170,,,1
56388276000143,,,1
56393401000103,,,1
56415515000107,,,2
56415575000120,,,1
56415717000159,,,1
56416792000134,,,1
56422147000124,,,1
56428551000105,,,1
56430125000106,,,1
56430479000150,,,1
56430872000144,,,1
56431064000100,,,1
56431278000178,,,1
56431500000132,,,1
56431886000182,,,1
56432533000105,,,1
56479808000158,,,1
56504692000160,,,1
56525734000149,,,1
56544536000122,,,1
56544725000103,,,1
56545142000199,,,1
56573470000107,ITAÚ PERSONNALITÉ AÇÕES IBRX ATIVO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESP LIMITADA,FIC-FITVM,1
56608307000124,,,0
56615977000178,,,1
56658377000197,,,1
56659299000145,,,1
56659416000170,,,1
56661673000147,,,1
56661922000102,,,1
56690945000137,,,1
56704051000159,,,1
56704449000195,,,1
56706457000170,,,1
56706600000124,,,1
56706741000147,,,1
56706789000155,,,1
56706816000190,,,1
56707981000166,,,1
56726092000146,,,1
56729944000159,,,1
56778085000198,,,1
56778531000164,,,1
56781309000110,,,1
56797565000104,,,1
56824090000190,,,0
56844601000135,,,1
56844612000115,,,1
56848758000139,,,1
56862671000116,,,1
56875585000148,,,1
56879657000125,,,1
56886239000165,,,1
56886582000100,,,1
56886777000150,,,1
56887842000161,,,1
56903183000100,,,1
56905583000154,,,1
56906682000150,,,1
56912045000197,,,1
56912295000127,,,0
56912856000198,,,1
56914505000116,,,1
56914660000132,,,1
56915474000118,,,1
56915716000173,,,1
56916483000123,,,1
56916550000100,,,1
56926467000111,,,1
56926582000196,,,1
56934311000182,,,1
56934584000127,,,1
56934790000137,,,0
56935104000142,,,1
56936565000130,,,1
56942408000137,,,1
56944681000109,,,1
56944742000120,,,1
56947022000118,,,0
56947713000111,,,1
56951180000141,,,1
56951691000163,,,1
56953877000151,,,1
56953911000198,,,1
56954063000131,,,1
56954817000153,,,1
56954946000141,,,1
56955022000160,,,1
56955238000125,,,1
56955548000140,,,1
56955612000192,,,1
56955862000122,,,1
56955895000172,,,1
56957419000190,,,1
56957870000108,,,1
56964025000160,,,1
56973260000106,,,1
56973849000104,,,2
56974598000174,,,1
56976377000135,,,1
56976504000104,,,1
56983274000100,,,1
56984639000103,,,1
56992065000115,,,1
56992930000123,,,1
56993183000148,,,1
56993984000103,,,0
57009700000164,,,1
57009772000101,,,1
57009782000147,,,1
57009826000139,,,1
57010267000187,,,1
57010979000104,,,1
57016907000166,,,1
57017755000116,,,1
57018425000145,,,1
57018478000166,,,1
57018584000140,,,1
57018671000105,,,1
57027347000145,,,1
57027498000101,,,1
57030535000122,,,1
57030923000103,,,1
57031665000180,,,1
57032497000147,,,0
57032921000153,,,2
57032992000156,,,1
57033161000107,,,1
57033363000140,,,1
57033451000142,,,0
57033556000100,,,0
57033695000125,,,0
57033833000176,,,0
57033919000107,,,1
57034421000150,,,1
57034741000100,,,1
57035683000130,,,1
57035810000109,,,0
57035905000114,,,1
57038991000119,,,1
57039057000111,,,1
57045881000184,,,1
57046745000109,,,2
57049210000191,,,1
57055396000191,,,1
57055583000175,,,1
57055712000125,,,1
57058350000126,,,1
57061738000186,,,1
57065462000104,,,1
57065769000105,,,1
57066197000189,,,1
57067139000170,,,1
57069309000155,,,1
57070016000198,,,1
57070106000189,,,1
57070240000180,,,1
57070309000175,,,1
57070875000187,,,1
57073766000113,,,1
57074358000186,,,1
57075445000158,,,1
57075698000121,,,1
57075941000101,,,1
57076004000170,,,1
57076641000147,,,1
57082155000131,,,1
57084609000103,,,1
57085218000103,,,1
57088293000128,,,1
57088620000141,,,1
57090774000178,,,1
57106323000181,,,1
57108629000177,,,1
57110842000113,,,1
57113258000111,,,1
57118122000102,,,0
57118984000127,,,1
57119209000196,,,1
57132572000141,,,1
57134507000155,,,1
57136671000100,,,1
57137532000192,,,1
57137857000175,,,1
57138074000106,,,1
57138450000162,,,1
57138708000120,,,1
57146882000115,,,1
57151194000143,,,1
57154741000144,,,1
57155770000120,,,1
57156776000112,,,1
57157488000182,,,1
57158493000100,,,1
57158611000180,,,1
57162917000100,,,1
57163556000116,,,1
57166213000105,,,1
57166392000180,,,1
57171299000164,,,1
57172951000165,,,1
57173313000169,,,1
57173714000119,,,1
57183830000119,,,1
57186183000107,,,1
57186836000140,,,1
57187727000147,,,1
57187780000148,,,1
57188514000130,,,1
57188749000121,,,1
57188854000160,,,0
57190346000117,,,1
57190368000187,,,0
57190500000150,,,1
57190762000115,,,1
57191768000107,,,1
57192393000108,,,0
57204032000126,,,1
57204890000170,,,1
57204983000103,,,1
57205240000140,,,1
57205740000181,,,1
57205934000187,,,1
57210425000142,,,1
57212616000143,,,1
57216218000103,,,1
57226027000114,,,1
57227105000103,,,1
57233773000135,,,1
57234329000134,,,1
57235960000158,,,1
57242161000109,,,1
57242432000126,,,1
57242621000107,,,1
57243068000119,,,1
57246176000145,,,1
57247150000111,,,1
57249012000171,,,1
57249502000178,,,1
57249756000196,,,1
57251582000104,,,1
57251890000121,,,1
57252434000104,,,1
57261099000100,,,1
57264092000134,,,1
57264484000101,,,1
57270020000108,,,1
57276699000134,,,1
57276785000147,,,1
57276793000193,,,1
57276848000165,,,1
57277278000128,,,1
57277363000196,,,1
57277433000106,,,1
57277488000116,,,1
57277762000157,,,2
57277937000126,,,1
57278218000120,,,1
57279743000160,,,1
57279837000139,,,1
57279886000171,,,1
57279928000174,,,1
57279999000177,,,1
57280201000107,,,1
57280277000132,,,1
57280340000130,,,1
57280397000130,,,1
57280409000126,,,1
57280468000102,,,1
57281019000170,,,1
57281238000150,,,1
57281655000100,,,1
57284583000147,,,1
57285541000120,,,0
57285625000164,,,1
57285759000185,,,1
57285927000132,,,1
57300689000197,,,1
57300942000102,,,1
57301287000107,,,1
57302751000180,,,1
57305649000138,,,1
57305986000125,,,1
57308366000140,,,0
57309730000196,,,1
57310629000155,,,1
57310870000184,,,1
57323572000129,,,1
57324104000179,,,1
57324861000142,,,1
57324934000104,,,1
57325988000186,,,2
57326791000161,,,1
57326847000188,,,1
57335243000106,,,1
57336185000127,,,0
57338802000123,,,1
57339074000174,,,1
57340494000170,,,1
57340633000166,,,1
57341120000170,,,1
57341243000100,,,3
57341511000194,,,1
57341650000118,,,1
57341740000109,,,0
57341983000147,,,1
57342019000133,,,1
57342258000193,,,1
57342734000176,,,0
57343754000161,,,2
57346416000183,,,1
57346476000104,,,1
57355113000127,,,1
57363042000104,,,1
57369144000137,,,1
57370727000188,,,1
57371131000100,,,1
57371454000196,,,1
57375946000150,,,1
57375967000175,,,0
57376074000144,,,1
57376385000103,,,1
57378112000106,,,1
57378230000106,,,1
57378397000177,,,1
57378502000178,,,1
57378517000136,,,1
57378527000171,,,1
57378533000129,,,1
57378563000135,,,1
57395116000194,,,1
57395516000108,,,1
57395587000100,,,1
57395648000121,,,1
57396330000165,,,1
57398359000186,,,1
57400187000138,,,1
57400310000110,,,1
57400717000148,,,1
57400933000193,,,1
57401238000146,,,1
57401383000127,,,1
57401470000184,,,1
57401528000190,,,1
57401595000104,,,1
57414728000187,,,1
57415728000100,,,1
57416421000115,,,1
57416672000108,,,0
57420290000140,,,1
57435321000136,,,1
57435995000130,,,1
57436270000167,,,1
57438524000186,,,1
57438785000104,,,1
57438918000134,,,1
57439066000108,,,1
57439257000161,,,1
57439290000191,,,1
57439496000111,,,1
57439794000101,,,2
57440038000100,,,1
57440344000139,,,1
57445402000117,,,1
57446923000199,,,1
57448345000120,,,1
57449111000105,,,1
57449291000117,,,1
57454364000169,,,1
57454792000191,,,1
57457010000178,,,1
57457157000168,,,1
57463732000135,,,0
57466264000152,,,1
57466836000101,,,1
57467940000102,,,1
57470913000199,,,1
57472562000155,,,1
57472630000186,,,1
57473219000125,,,1
57473503000100,,,1
57473697000135,,,1
57473861000104,,,1
57473997000114,,,1
57474039000168,,,1
57474064000141,,,1
57474275000184,,,1
57474374000166,,,1
57492192000118,,,1
57494227000158,,,1
57499088000155,,,1
57499155000131,,,1
57512269000174,,,1
57512491000177,,,1
57512910000170,,,1
57513308000158,,,1
57514772000169,,,0
57516887000192,,,1
57517964000129,,,1
57525392000120,,,1
57527539000110,,,1
57527685000146,,,1
57527967000143,,,1
57528848000105,,,1
57530639000104,,,1
57531860000179,,,1
57533951000143,,,1
57535053000124,,,1
57535658000115,,,1
57536308000173,,,1
57536557000169,,,1
57536946000194,,,1
57537357000120,,,1
57537715000103,,,1
57537861000120,,,1
57541842000178,,,1
57542682000181,,,1
57550081000110,,,1
57552109000159,,,1
57552335000130,,,1
57552611000160,,,1
57553193000125,,,1
57553569000100,,,1
57553988000133,,,1
57555037000101,,,1
57555092000193,,,1
57561942000166,,,1
57562064000101,,,1
57565313000104,,,1
57565778000165,,,1
57566553000123,,,1
57566789000160,,,1
57567833000156,,,1
57568598000137,,,1
57568860000143,,,1
57569111000130,,,1
57569203000110,,,1
57569540000108,,,1
57569797000160,,,1
57570358000177,,,1
57570655000112,,,1
57581872000108,,,1
57583715000131,,,1
57587671000118,,,1
57590385000101,,,1
57590612000107,,,1
57590641000160,,,1
57591252000150,,,1
57591412000160,,,1
57591671000191,,,1
57592067000180,,,1
57593831000131,,,1
57594567000150,,,0
57600511000161,,,1
57601370000100,,,1
57602960000149,,,1
57605877000123,,,1
57607406000154,,,1
57611636000197,,,1
57613783000104,,,1
57620173000120,,,0
57623403000104,,,2
57623826000124,,,1
57626567000195,,,1
57627579000134,,,1
57628211000190,,,1
57629017000120,,,1
57629609000141,,,1
57630008000159,,,1
57630783000104,,,1
57630902000129,,,1
57630933000180,,,1
57631016000110,,,1
57631047000170,,,1
57636187000131,,,1
57637148000159,,,1
57638817000107,,,1
57639204000194,,,1
57639394000140,,,1
57641567000164,,,1
57641802000106,,,1
57643968000153,,,1
57644743000111,,,1
57645110000128,,,1
57647314000106,,,1
57647628000109,,,1
57647643000149,,,1
57653905000188,,,1
57654090000151,,,1
57654269000109,,,1
57655791000105,,,1
57659750000197,,,1
57660315000182,,,1
57660316000127,,,1
57660583000102,,,1
57661754000100,,,1
57661899000100,,,1
57662061000131,,,1
57662143000186,,,1
57662228000164,,,1
57662266000117,,,1
57662392000171,,,1
57672253000129,,,1
57672265000153,,,1
57672914000116,,,1
57673384000120,,,1
57675854000195,,,1
57676229000168,,,0
57676980000164,,,2
57677562000191,,,1
57677894000176,,,1
57679361000123,,,1
57680289000154,,,1
57680612000190,,,1
57680850000103,,,1
57681558000105,,,1
57681617000137,,,1
57681732000101,,,1
57681917000116,,,1
57682222000159,,,1
57682872000102,,,1
57682990000102,,,1
57683251000135,,,1
57693281000122,,,1
57698725000112,,,1
57699544000100,,,1
57699570000139,,,1
57701615000162,,,1
57706191000129,,,1
57706349000160,,,1
57710483000135,,,1
57711303000130,,,1
57711375000187,,,1
57711638000158,,,1
57711964000165,,,1
57713013000125,,,1
57713250000196,,,1
57713682000105,,,0
57713718000142,,,1
57713837000103,,,0
57714118000107,,,1
57714518000104,,,1
57714726000103,,,1
57717004000102,,,1
57718604000195,,,1
57718687000112,,,1
57719249000179,,,2
57719513000174,,,1
57724721000161,,,1
57725549000160,,,1
57726577000100,,,1
57733177000114,,,1
57735776000177,,,1
57736190000127,,,1
57736320000121,,,1
57738351000111,,,1
57744175000120,,,1
57744364000101,,,1
57744596000151,,,1
57744696000188,,,1
57745265000136,,,1
57745690000125,,,1
57746542000125,,,1
57747620000106,,,1
57747855000106,,,1
57748037000110,,,1
57749481000150,,,1
57751201000148,,,1
57751362000131,,,1
57751617000166,,,1
57752951000134,,,1
57753060000100,,,1
57753153000127,,,1
57753435000124,,,1
57753479000154,,,1
57771660000193,,,1
57771924000109,,,1
57773628000147,,,1
57775175000198,,,1
57775617000104,,,1
57775689000143,,,0
57775779000134,,,0
57775943000103,,,1
57776076000120,,,1
57776123000136,,,1
57776223000162,,,3
57776286000119,,,1
57776425000104,,,1
57776487000116,,,1
57776540000189,,,1
57776606000130,,,1
57776653000184,,,1
57776875000105,,,1
57777043000103,,,1
57778073000126,,,1
57778285000103,,,1
57779711000123,,,1
57784933000134,,,1
57785030000178,,,1
57785049000114,,,1
57785163000144,,,1
57786682000127,,,1
57788149000102,,,2
57788626000121,,,1
57789052000106,,,1
57789708000190,,,1
57790094000167,,,1
57790579000150,,,1
57790619000164,,,1
57790865000116,,,1
57791034000169,,,1
57791060000197,,,1
57791787000174,,,2
57792986000105,,,1
57793442000150,,,1
57794594000177,,,0
57795472000103,,,1
57796012000191,,,1
57809185000105,,,1
57812805000157,,,1
57813069000151,,,0
57813684000168,,,1
57813902000164,,,1
57815131000144,,,1
57823778000118,,,0
57823798000199,,,1
57824357000101,,,0
57829025000110,,,1
57829732000106,,,2
57830033000186,,,1
57831012000185,,,1
57831696000115,,,1
57832914000136,,,2
57833811000190,,,1
57834063000160,,,1
57838316000174,,,1
57839927000137,,,1
57840524000108,,,1
57840764000102,,,1
57842417000119,,,1
57842835000106,,,1
57844309000185,,,0
57846593000129,,,1
57846785000135,,,1
57847788000193,,,1
57850204000139,,,1
57879318000101,,,1
57879457000135,,,1
57879610000124,,,1
57879699000129,,,1
57880575000163,,,1
57883015000162,,,1
57883031000155,,,1
57883567000170,,,1
57884228000109,,,1
57886546000109,,,1
57886981000133,,,1
57888155000123,,,1
57888197000164,,,1
57890176000183,,,1
57897771000140,,,1
57897828000101,,,1
57903183000172,,,1
57904489000143,,,1
57904523000180,,,1
57905649000179,,,1
57906153000110,,,1
57907705000104,,,1
57908724000155,,,1
57913754000150,,,1
57916349000195,,,1
57917961000182,,,1
57922476000105,,,1
57922672000171,,,1
57925362000100,,,1
57926049000197,,,1
57935598000128,,,1
57941469000142,,,1
57941538000118,,,1
57942829000120,,,1
57944304000124,,,1
57952464000115,,,1
57955368000120,,,1
57961397000103,,,1
57966847000142,,,1
57966896000185,,,1
57967324000110,,,1
57967401000132,,,1
57967789000171,,,1
57975394000110,,,1
57976053000160,,,1
57976525000184,,,0
57980969000193,,,1
57985995000104,,,1
57986005000152,,,1
57986215000140,,,1
57992560000197,,,0
57997724000179,,,1
57997804000124,,,1
57998092000168,,,1
57998318000120,,,0
58000144000128,,,1
58002209000174,,,1
58002587000158,,,1
58002802000110,,,1
58005595000158,,,1
58005789000153,,,1
58013360000108,,,1
58013601000119,,,1
58013738000173,,,1
58013833000177,,,1
58016115000154,,,0
58017586000187,,,1
58018929000128,,,1
58019240000118,,,1
58019419000175,,,1
58021121000108,,,1
58021813000148,,,1
58034507000146,,,1
58034586000195,,,1
58034912000164,,,1
58035090000136,,,1
58037689000109,,,1
58037777000100,,,1
58039379000123,,,1
58039498000186,,,1
58039642000184,,,1
58052836000110,,,2
58054338000106,,,1
58060783000189,,,1
58062253000170,,,1
58062679000123,,,1
58069072000175,,,1
58070170000122,,,1
58070396000123,,,1
58072140000155,,,1
58075015000107,,,1
58075809000162,,,1
58075902000177,,,1
58075972000125,,,1
58078914000155,,,1
58079532000146,,,1
58079791000177,,,1
58080114000179,,,1
58080697000138,,,1
58082761000110,,,1
58088687000149,,,1
58095438000180,,,1
58096097000168,,,1
58107448000199,,,2
58108737000102,,,1
58108799000114,,,1
58108837000139,,,1
58109362000103,,,1
58110964000172,,,1
58111935000125,,,1
58112763000104,,,1
58113332000162,,,1
58113604000124,,,1
58114377000151,,,1
58114391000155,,,1
58114569000168,,,1
58114787000100,,,1
58114949000100,,,1
58115184000115,,,1
58115501000101,,,1
58115570000107,,,1
58115642000116,,,1
58131262000175,,,1
58132132000157,,,1
58132375000195,,,1
58132740000161,,,1
58135755000183,,,1
58136324000131,,,1
58137699000116,,,1
58140467000117,,,1
58140821000103,,,1
58140887000101,,,1
58147204000130,,,1
58148070000171,,,1
58149159000152,,,1
58149178000189,,,1
58150449000116,,,1
58151240000177,,,1
58151732000162,,,1
58152200000140,,,1
58152739000107,,,1
58153881000160,,,1
58155129000159,,,1
58156040000107,,,1
58156138000164,,,1
58156540000149,,,1
58156912000137,,,2
58157022000140,,,1
58157767000109,,,1
58159080000102,,,1
58159464000125,,,1
58171813000124,,,1
58171973000173,,,1
58172632000112,,,1
58174371000170,,,1
58174985000151,,,1
58175913000129,,,1
58176513000138,,,1
58176530000175,,,0
58177186000139,,,1
58180460000129,,,1
58182374000155,,,1
58182515000130,,,1
58182549000124,,,1
58182737000152,,,1
58191395000137,,,1
58191678000189,,,1
58191820000198,,,1
58193485000167,,,1
58193931000133,,,1
58194437000193,,,1
58197958000102,,,1
58199201000140,,,1
58199299000135,,,1
58199575000165,,,1
58206461000103,,,1
58211682000161,,,1
58212852000122,,,1
58213068000139,,,1
58213245000187,,,1
58213594000107,,,1
58214025000178,,,1
58214442000110,,,0
58215208000108,,,1
58219849000130,,,2
58221726000134,,,1
58229344000157,,,1
58236446000108,,,1
58237182000107,,,1
58238695000124,,,1
58242689000140,,,1
58242925000129,,,1
58251560000107,,,1
58252364000149,,,1
58253070000131,,,1
58256126000101,,,1
58258574000144,,,2
58264015000147,,,1
58274368000128,,,1
58274981000145,,,1
58275203000170,,,1
58275549000179,,,1
58277022000183,,,1
58277322000162,,,2
58279975000180,,,1
58280010000108,,,1
58281724000130,,,1
58283513000137,,,1
58284253000114,,,1
58286101000150,,,1
58286171000109,,,1
58286226000180,,,1
58287774000125,,,1
58287952000118,,,1
58287989000146,,,1
58288004000105,,,1
58288187000150,,,1
58289474000185,,,1
58290160000100,,,1
58290551000117,,,1
58290845000149,,,1
58292505000157,,,1
58307597000100,,,1
58309151000106,,,1
58311520000103,,,1
58313417000194,,,1
58322530000136,,,1
58323626000119,,,1
58324656000140,,,1
58327943000103,,,1
58331211000197,,,1
58331524000145,,,1
58332017000126,,,0
58332310000193,,,1
58332774000108,,,1
58339483000133,,,1
58340147000100,,,1
58340832000137,,,1
58341091000109,,,2
58341225000191,,,1
58341266000188,,,0
58341334000109,,,1
58341387000120,,,1
58341429000122,,,1
58341471000143,,,1
58341982000165,,,1
58345446000138,,,1
58348647000199,,,1
58348771000154,,,1
58354005000100,,,1
58354857000190,,,1
58355283000174,,,1
58356902000145,,,1
58357552000131,,,1
58360837000121,,,1
58360941000116,,,1
58361052000173,,,1
58364988000158,,,1
58365044000103,,,1
58370027000156,,,1
58370379000101,,,1
58370839000100,,,0
58371326000105,,,1
58371770000120,,,2
58374531000124,,,1
58376783000192,,,1
58377616000166,,,1
58377889000100,,,1
58389969000186,,,1
58390457000130,,,1
58391060000162,,,1
58396943000165,,,1
58397978000119,,,1
