CNPJ_FUNDO,DENOM_SOCIAL,TP_FUNDO,CLASSE,CLASSE,cluster
56926582000196,,,,,0
56934311000182,,,,,0
56934584000127,,,,,0
56934790000137,,,,,0
56935104000142,,,,,0
56936565000130,,,,,0
56942408000137,,,,,0
56944017000151,,,,,0
56944681000109,,,,,0
56944742000120,,,,,0
56947022000118,,,,,0
56947713000111,,,,,0
56951180000141,,,,,0
56951691000163,,,,,0
56953877000151,,,,,0
56953911000198,,,,,0
56954063000131,,,,,0
56954817000153,,,,,0
56954946000141,,,,,0
56955022000160,,,,,0
56955238000125,,,,,0
56955548000140,,,,,0
56955612000192,,,,,0
56955862000122,,,,,0
56955895000172,,,,,0
56957419000190,,,,,0
56957870000108,,,,,0
56964025000160,,,,,0
56973260000106,,,,,0
56973806000110,,,,,0
56973849000104,,,,,0
56974172000110,,,,,0
56974598000174,,,,,0
56976377000135,,,,,0
56976504000104,,,,,0
56983274000100,,,,,0
56984639000103,,,,,0
56992065000115,,,,,0
56992708000120,,,,,0
56992930000123,,,,,0
56993183000148,,,,,0
56993984000103,,,,,0
57009123000100,,,,,0
57009700000164,,,,,0
57009772000101,,,,,0
57009782000147,,,,,0
57009826000139,,,,,0
57010267000187,,,,,0
57010979000104,,,,,0
57014036000141,,,,,0
57016907000166,,,,,0
57017755000116,,,,,0
57018336000107,,,,,0
57018425000145,,,,,0
57018478000166,,,,,0
57018584000140,,,,,0
57018671000105,,,,,0
57021822000176,,,,,0
57027347000145,,,,,0
57027498000101,,,,,0
57027655000170,,,,,0
57030535000122,,,,,0
57030923000103,,,,,0
57031665000180,,,,,0
57032497000147,,,,,0
57032645000123,,,,,0
57032921000153,,,,,0
57032992000156,,,,,0
57033161000107,,,,,0
57033363000140,,,,,0
57033451000142,,,,,0
57033556000100,,,,,0
57033695000125,,,,,0
57033833000176,,,,,0
57033919000107,,,,,0
57034421000150,,,,,0
57034741000100,,,,,0
57035683000130,,,,,0
57035810000109,,,,,0
57035905000114,,,,,0
57038991000119,,,,,0
57039057000111,,,,,0
57045881000184,,,,,0
57046745000109,,,,,0
57049210000191,,,,,0
57055396000191,,,,,0
57055583000175,,,,,0
57055712000125,,,,,0
57058350000126,,,,,0
57061738000186,,,,,0
57065462000104,,,,,0
57065769000105,,,,,0
57066197000189,,,,,0
57067139000170,,,,,0
57069309000155,,,,,0
57070016000198,,,,,0
57070106000189,,,,,0
57070240000180,,,,,0
57070309000175,,,,,0
57070875000187,,,,,0
57073766000113,,,,,0
57074358000186,,,,,0
57075445000158,,,,,0
57075698000121,,,,,0
57075941000101,,,,,0
57076004000170,,,,,0
57076641000147,,,,,0
57082155000131,,,,,0
57084609000103,,,,,0
57085218000103,,,,,0
57088293000128,,,,,0
57088620000141,,,,,0
57090774000178,,,,,0
57106143000108,,,,,0
57106323000181,,,,,0
57108629000177,,,,,0
57110842000113,,,,,0
57113258000111,,,,,0
57118122000102,,,,,0
57118984000127,,,,,0
57119209000196,,,,,0
57132572000141,,,,,0
57134507000155,,,,,0
57134844000142,,,,,0
57136671000100,,,,,0
57137532000192,,,,,0
57137857000175,,,,,0
57138074000106,,,,,0
57138450000162,,,,,0
57138708000120,,,,,0
57146882000115,,,,,0
57151194000143,,,,,0
57154741000144,,,,,0
57155770000120,,,,,0
57156776000112,,,,,0
57157488000182,,,,,0
57158493000100,,,,,0
57158611000180,,,,,0
57162917000100,,,,,0
57163556000116,,,,,0
57166213000105,,,,,0
57166392000180,,,,,0
57171299000164,,,,,0
57172951000165,,,,,0
57173313000169,,,,,0
57173714000119,,,,,0
57174812000170,,,,,0
57176726000105,,,,,0
57183830000119,,,,,0
57186183000107,,,,,0
57186836000140,,,,,0
57187727000147,,,,,0
57187780000148,,,,,0
57188514000130,,,,,0
57188749000121,,,,,0
57188854000160,,,,,0
57190346000117,,,,,0
57190368000187,,,,,0
57190500000150,,,,,0
57190762000115,,,,,0
57191768000107,,,,,0
57192393000108,,,,,0
57204032000126,,,,,0
57204890000170,,,,,0
57204983000103,,,,,0
57205240000140,,,,,0
57205740000181,,,,,0
57205934000187,,,,,0
57210425000142,,,,,0
57212616000143,,,,,0
57216218000103,,,,,0
57226027000114,,,,,0
57227105000103,,,,,0
57227445000126,,,,,0
57232155000170,,,,,0
57233773000135,,,,,0
57234329000134,,,,,0
57235960000158,,,,,0
57242161000109,,,,,0
57242432000126,,,,,0
57242621000107,,,,,0
57243068000119,,,,,0
57246176000145,,,,,0
57247150000111,,,,,0
57249012000171,,,,,0
57249502000178,,,,,0
57249756000196,,,,,0
57251582000104,,,,,0
57251890000121,,,,,0
57252434000104,,,,,0
57261099000100,,,,,0
57264092000134,,,,,0
57264484000101,,,,,0
57270020000108,,,,,0
57276699000134,,,,,0
57276785000147,,,,,0
57276793000193,,,,,0
57276848000165,,,,,0
57277278000128,,,,,0
57277363000196,,,,,0
57277433000106,,,,,0
57277488000116,,,,,0
57277762000157,,,,,0
57277937000126,,,,,0
57278218000120,,,,,0
57279743000160,,,,,0
57279837000139,,,,,0
57279886000171,,,,,0
57279928000174,,,,,0
57279999000177,,,,,0
57280201000107,,,,,0
57280277000132,,,,,0
57280340000130,,,,,0
57280397000130,,,,,0
57280409000126,,,,,0
57280468000102,,,,,0
57280906000124,,,,,0
57281019000170,,,,,0
57281238000150,,,,,0
57281655000100,,,,,0
57284583000147,,,,,0
57285541000120,,,,,0
57285625000164,,,,,0
57285759000185,,,,,0
57285927000132,,,,,0
57300689000197,,,,,0
57300942000102,,,,,0
57301287000107,,,,,0
57302751000180,,,,,0
57305649000138,,,,,0
57305986000125,,,,,0
57308366000140,,,,,0
57309730000196,,,,,0
57310629000155,,,,,0
57310870000184,,,,,0
57323572000129,,,,,0
57324104000179,,,,,0
57324861000142,,,,,0
57324934000104,,,,,0
57325988000186,,,,,0
57326791000161,,,,,0
57326847000188,,,,,0
57335243000106,,,,,0
57336185000127,,,,,0
57338802000123,,,,,0
57339074000174,,,,,0
57340494000170,,,,,0
57340633000166,,,,,0
57341120000170,,,,,0
57341243000100,,,,,0
57341511000194,,,,,0
57341650000118,,,,,0
57341740000109,,,,,0
57341983000147,,,,,0
57342019000133,,,,,0
57342258000193,,,,,0
57342734000176,,,,,0
57343754000161,,,,,0
57346416000183,,,,,0
57346476000104,,,,,0
57346644000153,,,,,0
57346685000140,,,,,0
57346708000116,,,,,0
57355113000127,,,,,0
57357581000130,,,,,0
57363042000104,,,,,0
57369144000137,,,,,0
57370727000188,,,,,0
57371131000100,,,,,0
57371454000196,,,,,0
57375946000150,,,,,0
57375967000175,,,,,0
57376074000144,,,,,0
57376385000103,,,,,0
57378112000106,,,,,0
57378230000106,,,,,0
57378397000177,,,,,0
57378502000178,,,,,0
57378517000136,,,,,0
57378527000171,,,,,0
57378533000129,,,,,0
57378563000135,,,,,0
57395116000194,,,,,0
57395516000108,,,,,0
57395587000100,,,,,0
57395648000121,,,,,0
57396330000165,,,,,0
57398359000186,,,,,0
57400187000138,,,,,0
57400310000110,,,,,0
57400448000110,,,,,0
57400717000148,,,,,0
57400933000193,,,,,0
57401238000146,,,,,0
57401383000127,,,,,0
57401470000184,,,,,0
57401528000190,,,,,0
57401595000104,,,,,0
57414728000187,,,,,0
57415728000100,,,,,0
57416421000115,,,,,0
57416672000108,,,,,0
57420290000140,,,,,0
57434834000122,,,,,0
57435321000136,,,,,0
57435656000154,,,,,0
57435995000130,,,,,0
57436270000167,,,,,0
57438524000186,,,,,0
57438785000104,,,,,0
57438918000134,,,,,0
57439066000108,,,,,0
57439257000161,,,,,0
57439290000191,,,,,0
57439496000111,,,,,0
57439794000101,,,,,0
57440038000100,,,,,0
57440344000139,,,,,0
57445402000117,,,,,0
57446923000199,,,,,0
57448345000120,,,,,0
57449111000105,,,,,0
57449291000117,,,,,0
57454364000169,,,,,0
57454792000191,,,,,0
57455865000160,,,,,0
57457010000178,,,,,0
57457157000168,,,,,0
57463732000135,,,,,0
57466264000152,,,,,0
57466836000101,,,,,0
57467940000102,,,,,0
57470913000199,,,,,0
57472562000155,,,,,0
57472630000186,,,,,0
57473219000125,,,,,0
57473503000100,,,,,0
57473697000135,,,,,0
57473861000104,,,,,0
57473915000131,,,,,0
57473997000114,,,,,0
57474039000168,,,,,0
57474064000141,,,,,0
57474152000143,,,,,0
57474275000184,,,,,0
57474374000166,,,,,0
57492192000118,,,,,0
57494227000158,,,,,0
57499088000155,,,,,0
57499155000131,,,,,0
57512269000174,,,,,0
57512491000177,,,,,0
57512910000170,,,,,0
57513308000158,,,,,0
57514772000169,,,,,0
57516887000192,,,,,0
57517964000129,,,,,0
57525392000120,,,,,0
57527539000110,,,,,0
57527685000146,,,,,0
57527967000143,,,,,0
57528848000105,,,,,0
57530639000104,,,,,0
57531860000179,,,,,0
57533951000143,,,,,0
57535053000124,,,,,0
57535658000115,,,,,0
57536308000173,,,,,0
57536557000169,,,,,0
57536946000194,,,,,0
57537357000120,,,,,0
57537715000103,,,,,0
57537861000120,,,,,0
57541842000178,,,,,0
57542682000181,,,,,0
57550081000110,,,,,0
57552109000159,,,,,0
57552335000130,,,,,0
57552611000160,,,,,0
57553193000125,,,,,0
57553569000100,,,,,0
57553988000133,,,,,0
57555037000101,,,,,0
57555092000193,,,,,0
57556363000125,,,,,0
57561942000166,,,,,0
57562064000101,,,,,0
57562437000136,,,,,0
57565313000104,,,,,0
57565778000165,,,,,0
57566553000123,,,,,0
57566789000160,,,,,0
57567833000156,,,,,0
57568598000137,,,,,0
57568860000143,,,,,0
57569111000130,,,,,0
57569203000110,,,,,0
57569540000108,,,,,0
57569797000160,,,,,0
57570358000177,,,,,0
57570655000112,,,,,0
57581872000108,,,,,0
57583715000131,,,,,0
57587671000118,,,,,0
57590385000101,,,,,0
57590612000107,,,,,0
57590641000160,,,,,0
57590826000175,,,,,0
57591252000150,,,,,0
57591412000160,,,,,0
57591671000191,,,,,0
57592067000180,,,,,0
57593831000131,,,,,0
57594567000150,,,,,0
57600511000161,,,,,0
57601370000100,,,,,0
57602960000149,,,,,0
57605877000123,,,,,0
57607406000154,,,,,0
57611636000197,,,,,0
57613783000104,,,,,0
57620173000120,,,,,0
57623403000104,,,,,0
57623826000124,,,,,0
57626567000195,,,,,0
57627579000134,,,,,0
57628211000190,,,,,0
57629017000120,,,,,0
57629609000141,,,,,0
57630008000159,,,,,0
57630783000104,,,,,0
57630902000129,,,,,0
57630933000180,,,,,0
57631016000110,,,,,0
57631047000170,,,,,0
57636187000131,,,,,0
57637148000159,,,,,0
57638817000107,,,,,0
57639204000194,,,,,0
57639394000140,,,,,0
57641567000164,,,,,0
57641802000106,,,,,0
57643968000153,,,,,0
57644743000111,,,,,0
57645110000128,,,,,0
57647314000106,,,,,0
57647628000109,,,,,0
57647643000149,,,,,0
57653905000188,,,,,0
57654090000151,,,,,0
57654269000109,,,,,0
57655791000105,,,,,0
57659750000197,,,,,0
57660315000182,,,,,0
57660316000127,,,,,0
57660583000102,,,,,0
57661754000100,,,,,0
57661899000100,,,,,0
57662061000131,,,,,0
57662143000186,,,,,0
57662228000164,,,,,0
57662266000117,,,,,0
57662392000171,,,,,0
57672253000129,,,,,0
57672265000153,,,,,0
57672914000116,,,,,0
57673384000120,,,,,0
57675854000195,,,,,0
57676229000168,,,,,0
57676980000164,,,,,0
57677562000191,,,,,0
57677894000176,,,,,0
57679361000123,,,,,0
57680289000154,,,,,0
57680612000190,,,,,0
57680850000103,,,,,0
57681558000105,,,,,0
57681617000137,,,,,0
57681732000101,,,,,0
57681917000116,,,,,0
57682222000159,,,,,0
57682631000155,,,,,0
57682872000102,,,,,0
57682990000102,,,,,0
57683251000135,,,,,0
57693281000122,,,,,0
57698725000112,,,,,0
57699544000100,,,,,0
57699570000139,,,,,0
57701615000162,,,,,0
57706191000129,,,,,0
57706349000160,,,,,0
57708178000109,,,,,0
57708649000189,,,,,0
57710483000135,,,,,0
57711303000130,,,,,0
57711375000187,,,,,0
57711638000158,,,,,0
57711964000165,,,,,0
57713013000125,,,,,0
57713250000196,,,,,0
57713682000105,,,,,0
57713718000142,,,,,0
57713837000103,,,,,0
57714118000107,,,,,0
57714384000121,,,,,0
57714518000104,,,,,0
57714726000103,,,,,0
57717000000124,,,,,0
57717004000102,,,,,0
57718604000195,,,,,0
57718687000112,,,,,0
57719249000179,,,,,0
57719513000174,,,,,0
57724721000161,,,,,0
57725549000160,,,,,0
57726577000100,,,,,0
57733177000114,,,,,0
57735776000177,,,,,0
57736190000127,,,,,0
57736320000121,,,,,0
57738351000111,,,,,0
57744175000120,,,,,0
57744364000101,,,,,0
57744596000151,,,,,0
57744696000188,,,,,0
57745265000136,,,,,0
57745690000125,,,,,0
57746542000125,,,,,0
57747620000106,,,,,0
57747855000106,,,,,0
57748037000110,,,,,0
57749481000150,,,,,0
57751201000148,,,,,0
57751362000131,,,,,0
57751617000166,,,,,0
57752772000105,,,,,0
57752951000134,,,,,0
57753060000100,,,,,0
57753153000127,,,,,0
57753435000124,,,,,0
57753479000154,,,,,0
57771660000193,,,,,0
57771924000109,,,,,0
57773628000147,,,,,0
57775175000198,,,,,0
57775617000104,,,,,0
57775689000143,,,,,0
57775779000134,,,,,0
57775943000103,,,,,0
57776030000101,,,,,0
57776076000120,,,,,0
57776123000136,,,,,0
57776177000100,,,,,0
57776223000162,,,,,0
57776286000119,,,,,0
57776425000104,,,,,0
57776487000116,,,,,0
57776540000189,,,,,0
57776606000130,,,,,0
57776653000184,,,,,0
57776875000105,,,,,0
57776977000112,,,,,0
57777043000103,,,,,0
57778073000126,,,,,0
57778285000103,,,,,0
57779711000123,,,,,0
57784933000134,,,,,0
57785030000178,,,,,0
57785049000114,,,,,0
57785163000144,,,,,0
57785351000172,,,,,0
57786682000127,,,,,0
57788149000102,,,,,0
57788626000121,,,,,0
57789052000106,,,,,0
57789708000190,,,,,0
57790094000167,,,,,0
57790579000150,,,,,0
57790619000164,,,,,0
57790865000116,,,,,0
57791034000169,,,,,0
57791060000197,,,,,0
57791787000174,,,,,0
57792986000105,,,,,0
57793442000150,,,,,0
57794594000177,,,,,0
57795472000103,,,,,0
57796012000191,,,,,0
57809185000105,,,,,0
57812805000157,,,,,0
57813069000151,,,,,0
57813684000168,,,,,0
57813902000164,,,,,0
57815131000144,,,,,0
57823778000118,,,,,0
57823798000199,,,,,0
57824357000101,,,,,0
57829025000110,,,,,0
57829732000106,,,,,0
57830033000186,,,,,0
57831012000185,,,,,0
57831696000115,,,,,0
57832201000172,,,,,0
57832914000136,,,,,0
57833811000190,,,,,0
57834063000160,,,,,0
57838316000174,,,,,0
57839927000137,,,,,0
57840524000108,,,,,0
57840764000102,,,,,0
57842417000119,,,,,0
57842835000106,,,,,0
57844309000185,,,,,0
57846593000129,,,,,0
57846785000135,,,,,0
57847788000193,,,,,0
57850204000139,,,,,0
57879318000101,,,,,0
57879457000135,,,,,0
57879610000124,,,,,0
57879699000129,,,,,0
57880575000163,,,,,0
57883015000162,,,,,0
57883031000155,,,,,0
57883567000170,,,,,0
57884228000109,,,,,0
57886546000109,,,,,0
57886981000133,,,,,0
57888089000191,,,,,0
57888155000123,,,,,0
57888197000164,,,,,0
57890176000183,,,,,0
57897771000140,,,,,0
57897828000101,,,,,0
57900208000184,,,,,0
57903183000172,,,,,0
57904489000143,,,,,0
57904523000180,,,,,0
57905073000140,,,,,0
57905649000179,,,,,0
57906153000110,,,,,0
57907705000104,,,,,0
57908724000155,,,,,0
57913754000150,,,,,0
57916349000195,,,,,0
57917961000182,,,,,0
57922476000105,,,,,0
57922672000171,,,,,0
57925362000100,,,,,0
57926049000197,,,,,0
57935598000128,,,,,0
57939856000144,,,,,0
57941469000142,,,,,0
57941538000118,,,,,0
57942829000120,,,,,0
57944304000124,,,,,0
57952464000115,,,,,0
57955368000120,,,,,0
57961397000103,,,,,0
57966847000142,,,,,0
57966896000185,,,,,0
57967324000110,,,,,0
57967401000132,,,,,0
57967789000171,,,,,0
57968717000149,,,,,0
57975394000110,,,,,0
57976053000160,,,,,0
57976525000184,,,,,0
57980969000193,,,,,0
57985995000104,,,,,0
57986005000152,,,,,0
57986215000140,,,,,0
57992560000197,,,,,0
57996933000106,,,,,0
57997724000179,,,,,0
57997804000124,,,,,0
57998092000168,,,,,0
57998318000120,,,,,0
57998892000189,,,,,0
58000144000128,,,,,0
58002209000174,,,,,0
58002587000158,,,,,0
58002802000110,,,,,0
58005595000158,,,,,0
58005789000153,,,,,0
58012465000142,,,,,0
58013360000108,,,,,0
58013564000149,,,,,0
58013601000119,,,,,0
58013738000173,,,,,0
58013833000177,,,,,0
58016115000154,,,,,0
58017586000187,,,,,0
58018929000128,,,,,0
58019240000118,,,,,0
58019419000175,,,,,0
58020336000104,,,,,0
58021121000108,,,,,0
58021813000148,,,,,0
58034507000146,,,,,0
58034586000195,,,,,0
58034912000164,,,,,0
58035090000136,,,,,0
58037689000109,,,,,0
58037777000100,,,,,0
58039379000123,,,,,0
58039498000186,,,,,0
58039642000184,,,,,0
58052836000110,,,,,0
58054338000106,,,,,0
58060783000189,,,,,0
58062253000170,,,,,0
58062679000123,,,,,0
58069072000175,,,,,0
58070170000122,,,,,0
58070396000123,,,,,0
58072140000155,,,,,0
58075015000107,,,,,0
58075809000162,,,,,0
58075902000177,,,,,0
58075972000125,,,,,0
58078914000155,,,,,0
58079532000146,,,,,0
58079791000177,,,,,0
58080114000179,,,,,0
58080697000138,,,,,0
58082761000110,,,,,0
58088687000149,,,,,0
58095438000180,,,,,0
58096097000168,,,,,0
58107448000199,,,,,0
58108737000102,,,,,0
58108799000114,,,,,0
58108837000139,,,,,0
58109362000103,,,,,0
58110964000172,,,,,0
58111935000125,,,,,0
58112763000104,,,,,0
58113332000162,,,,,0
58113604000124,,,,,0
58114377000151,,,,,0
58114391000155,,,,,0
58114569000168,,,,,0
58114787000100,,,,,0
58114949000100,,,,,0
58115184000115,,,,,0
58115356000150,,,,,0
58115501000101,,,,,0
58115570000107,,,,,0
58115642000116,,,,,0
58131262000175,,,,,0
58132132000157,,,,,0
58132375000195,,,,,0
58132740000161,,,,,0
58135755000183,,,,,0
58136324000131,,,,,0
58137699000116,,,,,0
58140467000117,,,,,0
58140821000103,,,,,0
58140887000101,,,,,0
58142113000101,,,,,0
58147204000130,,,,,0
58148070000171,,,,,0
58149159000152,,,,,0
58149178000189,,,,,0
58150449000116,,,,,0
58151240000177,,,,,0
58151732000162,,,,,0
58152200000140,,,,,0
58152739000107,,,,,0
58153881000160,,,,,0
58155129000159,,,,,0
58156040000107,,,,,0
58156138000164,,,,,0
58156540000149,,,,,0
58156912000137,,,,,0
58157022000140,,,,,0
58157767000109,,,,,0
58159080000102,,,,,0
58159464000125,,,,,0
58159944000196,,,,,0
58171813000124,,,,,0
58171973000173,,,,,0
58172632000112,,,,,0
58174371000170,,,,,0
58174985000151,,,,,0
58175913000129,,,,,0
58176513000138,,,,,0
58176530000175,,,,,0
58177186000139,,,,,0
58180460000129,,,,,0
58182374000155,,,,,0
58182515000130,,,,,0
58182549000124,,,,,0
58182737000152,,,,,0
58191395000137,,,,,0
58191678000189,,,,,0
58191820000198,,,,,0
58193485000167,,,,,0
58193931000133,,,,,0
58194437000193,,,,,0
58197958000102,,,,,0
58199201000140,,,,,0
58199299000135,,,,,0
58199575000165,,,,,0
58206461000103,,,,,0
58211397000140,,,,,0
58211682000161,,,,,0
58212852000122,,,,,0
58213068000139,,,,,0
58213245000187,,,,,0
58213594000107,,,,,0
58214025000178,,,,,0
58214442000110,,,,,0
58215208000108,,,,,0
58219849000130,,,,,0
58221726000134,,,,,0
58229344000157,,,,,0
58236446000108,,,,,0
58237182000107,,,,,0
58238695000124,,,,,0
58242689000140,,,,,0
58242925000129,,,,,0
58251560000107,,,,,0
58252364000149,,,,,0
58253070000131,,,,,0
58256126000101,,,,,0
58256333000166,,,,,0
58258574000144,,,,,0
58264015000147,,,,,0
58274368000128,,,,,0
58274981000145,,,,,0
58275203000170,,,,,0
58275549000179,,,,,0
58277022000183,,,,,0
58277322000162,,,,,0
58279975000180,,,,,0
58280010000108,,,,,0
58281724000130,,,,,0
58283513000137,,,,,0
58284253000114,,,,,0
58286101000150,,,,,0
58286171000109,,,,,0
58286226000180,,,,,0
58287774000125,,,,,0
58287952000118,,,,,0
58287989000146,,,,,0
58288004000105,,,,,0
58288187000150,,,,,0
58289474000185,,,,,0
58290160000100,,,,,0
58290551000117,,,,,0
58290845000149,,,,,0
58292505000157,,,,,0
58307597000100,,,,,0
58309151000106,,,,,0
58309374000173,,,,,0
58311520000103,,,,,0
58313417000194,,,,,0
58322530000136,,,,,0
58323295000117,,,,,0
58323626000119,,,,,0
58324656000140,,,,,0
58327943000103,,,,,0
58331211000197,,,,,0
58331524000145,,,,,0
58332017000126,,,,,0
58332310000193,,,,,0
58332774000108,,,,,0
58339483000133,,,,,0
58340147000100,,,,,0
58340832000137,,,,,0
58340943000143,,,,,0
58341091000109,,,,,0
58341225000191,,,,,0
58341266000188,,,,,0
58341334000109,,,,,0
58341387000120,,,,,0
58341429000122,,,,,0
58341471000143,,,,,0
58341982000165,,,,,0
58345446000138,,,,,0
58348647000199,,,,,0
58348771000154,,,,,0
58354005000100,,,,,0
58354857000190,,,,,0
58355283000174,,,,,0
58356902000145,,,,,0
58357552000131,,,,,0
58360700000177,,,,,0
58360837000121,,,,,0
58360941000116,,,,,0
58361052000173,,,,,0
58364988000158,,,,,0
58365044000103,,,,,0
58370027000156,,,,,0
58370379000101,,,,,0
58370839000100,,,,,0
58371326000105,,,,,0
58371770000120,,,,,0
58374531000124,,,,,0
58376783000192,,,,,0
58377616000166,,,,,0
58377889000100,,,,,0
58378060000122,,,,,0
58389969000186,,,,,0
58390457000130,,,,,0
58391060000162,,,,,0
58396943000165,,,,,0
58397978000119,,,,,0
58398268000103,,,,,0
58398452000153,,,,,0
58398535000142,,,,,0
58399055000104,,,,,0
58399190000141,,,,,0
58399345000140,,,,,0
58399352000141,,,,,0
58399524000187,,,,,0
58399655000164,,,,,0
58400287000127,,,,,0
58404653000116,,,,,0
58405202000101,,,,,0
58409135000195,,,,,0
58410285000119,,,,,0
58416021000172,,,,,0
58416584000160,,,,,0
58426951000107,,,,,0
58428308000112,,,,,0
58430028000149,,,,,0
58430442000158,,,,,0
58436162000157,,,,,0
58436194000152,,,,,0
58436348000106,,,,,0
58436590000180,,,,,0
58436786000174,,,,,0
58437280000180,,,,,0
58437495000109,,,,,0
58438127000177,,,,,0
58438362000149,,,,,0
58438579000159,,,,,0
58440238000118,,,,,0
58443172000110,,,,,0
58443366000115,,,,,0
58443398000110,,,,,0
58443848000175,,,,,0
58444240000165,,,,,0
58444620000108,,,,,0
58451811000199,,,,,0
58455168000171,,,,,0
58456224000192,,,,,0
58456642000180,,,,,0
58456957000127,,,,,0
58459098000120,,,,,0
58459106000138,,,,,0
58459343000107,,,,,0
58459878000170,,,,,0
58460439000187,,,,,0
58460574000122,,,,,0
58460637000140,,,,,0
58471224000161,,,,,0
58471539000109,,,,,0
58479912000178,,,,,0
58481357000119,,,,,0
58481477000116,,,,,0
58481981000116,,,,,0
58489489000197,,,,,0
58490086000168,,,,,0
58490605000198,,,,,0
58493740000197,,,,,0
58495741000170,,,,,0
58499233000160,,,,,0
58500891000125,,,,,0
58501367000179,,,,,0
58509776000111,,,,,0
58510143000123,,,,,0
58510182000120,,,,,0
58510997000100,,,,,0
58511038000109,,,,,0
58511089000130,,,,,0
58511134000157,,,,,0
58516289000186,,,,,0
58516599000109,,,,,0
